global_id,timestamp,run_tag,fee_rate,invest_percent,atr_mult_sl,atr_period,bb_period,bb_position_pct,bb_std_mult,confirmation_candles,ma_long,ma_short,macd_fast,macd_hist_min,macd_signal_period,macd_slow,max_position_candles,min_candles_between,momentum_period,momentum_threshold,rsi_oversold,rsi_period,sl_percent,tp_percent,use_atr_sl,use_bb,use_ma_cross,use_macd,use_momentum,use_rsi,use_volume,vol_ma_period,vol_multiplier,total_ops,ganadoras,perdedoras,winrate,ganancia_media_por_op,ganancia_media_ganadoras,perdida_media_perdedoras,mejor_operacion,peor_operacion,pnl_neto,pnl_por_operacion,roi_mensual,pnl_mensual,max_drawdown,score,tiempo_medio_h,ops_por_mes
423,2026-07-07T23:29:00.260307+00:00,20260707_232900,0.08,100.0,2.55,20,20,1.74,2.15,1,37,7,10,56,9,32,14,0,8,2.12,37,21,2.76,4.1,False,True,True,True,True,False,False,16,2.4,2366,1221,1145,51.61,0.04,2.16,-2.21,14.08,-18.21,-114.32,-0.05,-0.96,-1.15,78.87,-4.49,11.57,23.88
424,2026-07-07T23:29:00.260318+00:00,20260707_232900,0.08,100.0,1.36,15,16,3.81,2.93,3,39,10,10,39,10,27,11,1,18,0.66,33,21,4.68,0.91,False,False,False,False,True,False,False,23,1.31,2662,1550,1112,58.23,0.11,1.32,-1.57,11.13,-9.74,-99.16,-0.04,-0.83,-1.0,50.73,0.78,7.78,26.87
425,2026-07-07T23:29:00.260334+00:00,20260707_232900,0.08,100.0,2.51,11,22,0.7,1.54,2,28,7,9,70,11,40,23,2,10,1.78,28,12,3.5,0.75,True,False,False,False,False,False,True,17,1.33,2388,1567,821,65.62,0.06,1.3,-2.32,11.49,-21.24,-112.16,-0.05,-0.94,-1.13,53.0,1.5,9.79,24.1
426,2026-07-07T23:29:00.260345+00:00,20260707_232900,0.08,100.0,2.2,16,14,4.98,2.46,1,48,20,17,69,8,36,6,5,8,1.32,23,19,4.27,0.6,False,False,False,True,False,False,False,24,2.14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,2026-07-07T23:29:00.260356+00:00,20260707_232900,0.08,100.0,2.97,17,23,2.19,1.51,3,49,15,20,46,11,32,20,3,11,2.55,25,10,1.83,3.44,True,False,False,True,False,False,True,27,1.93,400,213,187,53.25,-0.02,2.37,-2.74,9.44,-20.37,-51.35,-0.13,-0.43,-0.52,45.76,0.91,15.93,4.04
428,2026-07-07T23:29:00.260367+00:00,20260707_232900,0.08,100.0,2.01,12,12,2.82,2.08,0,40,14,12,23,10,30,13,3,20,2.13,20,12,1.87,0.84,True,False,False,True,False,False,True,19,1.46,4019,2378,1641,59.17,0.08,1.27,-1.64,14.08,-11.25,-108.1,-0.03,-0.91,-1.09,43.33,2.0,7.43,40.57
429,2026-07-07T23:29:00.260378+00:00,20260707_232900,0.08,100.0,1.13,11,22,0.14,2.88,1,25,14,9,39,11,21,18,3,14,2.42,28,13,4.3,4.52,True,False,True,True,False,False,True,19,1.22,1787,786,1001,43.98,-0.02,2.37,-1.89,11.49,-20.37,-113.73,-0.06,-0.96,-1.15,65.52,-3.63,11.88,18.04
430,2026-07-07T23:29:00.260394+00:00,20260707_232900,0.08,100.0,1.41,14,28,2.85,2.89,3,23,18,9,70,8,26,9,3,17,2.48,30,11,3.17,1.42,True,False,False,False,True,True,False,29,1.76,1536,856,680,55.73,0.11,1.54,-1.69,14.08,-21.16,-69.11,-0.04,-0.58,-0.7,40.94,1.97,6.41,15.5
431,2026-07-07T23:29:00.260406+00:00,20260707_232900,0.08,100.0,2.87,15,20,4.95,1.96,2,37,13,10,38,11,40,12,3,20,0.56,41,15,1.97,1.08,True,True,False,True,False,True,True,13,2.9,2932,1728,1204,58.94,0.03,1.42,-1.95,12.86,-21.72,-112.41,-0.04,-0.95,-1.13,63.08,-1.01,8.22,29.6
432,2026-07-07T23:29:00.260417+00:00,20260707_232900,0.08,100.0,1.15,17,18,2.84,2.07,2,26,5,20,22,7,22,17,2,5,1.22,20,21,1.47,3.65,False,False,False,False,True,True,True,26,2.97,1735,779,956,44.9,0.11,2.53,-1.86,12.5,-11.26,-64.67,-0.04,-0.54,-0.65,47.29,-0.59,11.07,17.51
433,2026-07-07T23:29:00.260428+00:00,20260707_232900,0.08,100.0,2.21,12,30,4.18,2.43,0,30,5,20,79,12,31,12,1,19,0.66,20,13,0.57,3.43,True,True,False,True,False,True,True,18,2.23,3239,1661,1578,51.28,0.08,1.79,-1.72,17.38,-20.37,-114.18,-0.04,-0.96,-1.15,66.38,-2.66,10.32,32.7
434,2026-07-07T23:29:00.260443+00:00,20260707_232900,0.08,100.0,2.67,14,24,0.84,2.98,2,43,15,9,57,11,31,17,2,12,1.47,23,20,3.77,2.3,False,True,True,False,True,False,True,19,1.8,2900,1590,1310,54.83,0.14,1.88,-1.97,13.51,-11.26,-70.39,-0.02,-0.59,-0.71,48.96,0.64,13.89,29.27
435,2026-07-07T23:29:00.260457+00:00,20260707_232900,0.08,100.0,1.93,20,11,0.18,2.58,1,26,14,13,31,9,29,19,3,11,0.86,33,9,0.71,3.82,False,True,False,False,False,True,False,11,2.92,1447,540,907,37.32,-0.09,2.04,-1.36,9.16,-18.63,-103.38,-0.07,-0.87,-1.04,58.96,-3.61,10.66,14.61
436,2026-07-07T23:29:00.260468+00:00,20260707_232900,0.08,100.0,1.01,14,15,4.15,2.63,3,49,9,16,22,11,38,13,5,15,1.69,33,16,0.73,2.21,False,True,False,True,True,True,False,19,2.56,2346,934,1412,39.81,-0.01,1.94,-1.3,12.38,-18.21,-112.12,-0.05,-0.94,-1.13,65.91,-4.31,7.04,23.68
437,2026-07-07T23:29:00.260479+00:00,20260707_232900,0.08,100.0,1.78,15,30,3.27,2.88,3,46,7,20,50,11,28,11,5,9,2.32,42,7,1.92,4.38,False,True,True,True,True,True,False,27,1.51,3410,1724,1686,50.56,0.06,1.56,-1.48,12.65,-10.17,-112.89,-0.03,-0.95,-1.14,61.8,-2.08,9.66,34.42
438,2026-07-07T23:29:00.260489+00:00,20260707_232900,0.08,100.0,1.23,16,11,2.69,1.68,2,40,13,14,78,12,22,16,0,14,0.72,20,19,4.94,4.33,False,True,False,True,True,True,False,24,2.96,3916,2000,1916,51.07,0.08,2.1,-2.03,17.38,-20.37,-112.41,-0.03,-0.95,-1.13,58.62,-1.52,14.67,39.53
439,2026-07-07T23:29:00.260500+00:00,20260707_232900,0.08,100.0,2.09,20,30,0.22,2.53,2,46,20,10,50,12,26,15,3,15,0.75,30,14,4.56,1.94,True,False,False,False,True,False,False,18,1.32,2242,1235,1007,55.08,0.26,1.85,-1.7,12.5,-10.42,453.92,0.2,3.82,4.58,36.8,4.33,11.07,22.63
440,2026-07-07T23:29:00.260513+00:00,20260707_232900,0.08,100.0,2.96,15,21,4.76,2.17,1,25,19,20,26,8,23,19,2,15,2.58,33,18,4.53,4.62,False,False,True,False,True,True,False,20,1.43,1296,663,633,51.16,0.1,2.72,-2.65,12.88,-18.47,-79.87,-0.06,-0.67,-0.81,77.33,-4.21,16.37,13.08
441,2026-07-07T23:29:00.260524+00:00,20260707_232900,0.08,100.0,1.06,11,21,1.0,2.8,0,41,8,8,32,9,39,8,0,18,2.42,28,14,1.56,4.77,False,False,False,True,True,False,False,18,2.91,3449,1640,1809,47.55,0.03,1.74,-1.52,13.51,-9.08,-110.44,-0.03,-0.93,-1.11,46.19,-0.18,6.74,34.81
442,2026-07-07T23:29:00.260537+00:00,20260707_232900,0.08,100.0,1.36,11,20,1.45,2.25,3,48,16,20,58,11,37,16,1,6,2.26,29,16,1.33,2.35,False,False,False,False,False,True,False,20,2.84,265,102,163,38.49,-0.38,2.06,-1.91,14.08,-11.26,-67.59,-0.26,-0.57,-0.68,50.86,-2.16,9.43,2.67
443,2026-07-07T23:29:00.260548+00:00,20260707_232900,0.08,100.0,2.52,17,23,0.3,2.62,0,35,18,20,30,10,30,15,4,14,1.54,20,19,2.27,1.06,False,True,True,True,False,False,False,14,1.67,1882,1032,850,54.84,-0.03,1.43,-1.8,11.99,-10.35,-113.46,-0.06,-0.95,-1.15,74.4,-3.33,9.39,19.0
444,2026-07-07T23:29:00.260560+00:00,20260707_232900,0.08,100.0,1.99,19,10,0.93,2.68,2,40,6,16,48,8,29,10,3,16,1.97,35,8,2.53,1.05,True,True,False,False,True,False,False,18,2.15,4226,2345,1881,55.49,0.07,1.18,-1.31,11.23,-10.48,-111.07,-0.03,-0.93,-1.12,42.49,1.57,7.41,42.66
445,2026-07-07T23:29:00.260577+00:00,20260707_232900,0.08,100.0,1.54,12,20,0.62,1.73,1,21,19,18,56,12,36,13,1,16,1.5,37,17,4.33,3.45,True,True,False,False,False,False,True,15,2.95,2077,1009,1068,48.58,-0.02,1.71,-1.67,12.65,-20.2,-112.37,-0.05,-0.95,-1.13,57.26,-1.7,10.15,20.97
446,2026-07-07T23:29:00.260588+00:00,20260707_232900,0.08,100.0,2.63,15,30,4.02,1.6,1,23,12,11,40,9,39,22,2,8,1.73,40,18,2.8,1.59,True,False,True,False,True,False,True,16,1.85,2099,1190,909,56.69,0.09,2.0,-2.42,13.51,-20.88,-108.19,-0.05,-0.91,-1.09,65.32,-1.67,13.29,21.19
447,2026-07-07T23:29:00.260599+00:00,20260707_232900,0.08,100.0,1.07,10,28,2.13,2.31,2,24,11,14,20,11,21,12,2,5,2.36,38,16,0.66,2.89,False,False,True,True,True,True,False,10,2.73,2231,886,1345,39.71,0.01,2.04,-1.33,10.36,-18.63,-111.33,-0.05,-0.94,-1.12,67.13,-4.5,6.56,22.52
448,2026-07-07T23:29:00.260610+00:00,20260707_232900,0.08,100.0,1.94,16,23,1.52,1.68,0,26,15,12,73,10,28,6,1,14,2.08,42,13,2.18,1.39,False,True,False,False,False,True,True,10,2.77,3396,1872,1524,55.12,0.04,1.25,-1.44,17.38,-18.47,-111.85,-0.03,-0.94,-1.13,37.76,2.22,4.96,34.28
449,2026-07-07T23:29:00.260621+00:00,20260707_232900,0.08,100.0,1.56,15,19,2.7,2.15,3,49,10,18,25,10,32,10,1,13,1.01,29,21,3.44,1.3,False,False,True,False,True,False,False,17,1.55,2028,1087,941,53.6,0.07,1.52,-1.6,11.23,-9.57,-105.83,-0.05,-0.89,-1.07,55.87,-0.71,7.76,20.47
450,2026-07-07T23:29:00.260632+00:00,20260707_232900,0.08,100.0,1.13,14,18,4.89,2.55,0,34,17,8,64,10,40,10,4,14,0.93,25,19,4.8,0.91,True,True,True,False,False,True,False,26,2.0,2906,1650,1256,56.78,0.06,1.32,-1.59,11.56,-21.72,-114.63,-0.04,-0.96,-1.16,57.67,-0.53,5.59,29.33
451,2026-07-07T23:29:00.260645+00:00,20260707_232900,0.08,100.0,1.53,17,23,0.25,2.08,1,37,6,12,65,9,24,18,3,14,2.33,41,15,1.13,4.35,True,True,True,False,True,True,False,14,2.65,1668,810,858,48.56,0.01,2.55,-2.38,14.08,-21.72,-114.77,-0.07,-0.97,-1.16,86.42,-6.09,12.98,16.84
452,2026-07-07T23:29:00.260656+00:00,20260707_232900,0.08,100.0,1.15,16,16,3.58,2.32,3,47,7,17,36,7,30,22,2,20,2.97,30,12,1.49,4.31,False,False,True,True,True,False,True,13,2.25,881,389,492,44.15,0.19,2.94,-1.98,9.87,-9.36,-4.29,-0.0,-0.04,-0.04,36.46,1.14,13.87,8.89
453,2026-07-07T23:29:00.260669+00:00,20260707_232900,0.08,100.0,1.08,18,12,2.54,2.23,1,27,7,14,52,7,26,16,3,11,0.75,20,14,2.76,4.45,True,True,True,False,False,True,False,23,2.39,2120,913,1207,43.07,-0.03,2.19,-1.71,12.56,-20.88,-111.88,-0.05,-0.94,-1.13,67.73,-4.09,10.92,21.4
454,2026-07-07T23:31:44.589972+00:00,20260707_233144,0.08,100.0,1.59,13,25,1.49,2.15,1,38,12,15,40,9,21,11,5,14,1.51,42,8,3.34,1.9,False,False,False,True,True,True,False,12,1.25,3333,1848,1485,55.45,0.08,1.54,-1.73,12.65,-10.22,-98.39,-0.03,-0.83,-0.99,39.61,2.04,9.17,33.64
455,2026-07-07T23:31:44.590069+00:00,20260707_233144,0.08,100.0,1.08,13,17,2.03,1.79,0,32,16,10,64,8,33,17,5,20,2.23,34,18,2.69,3.77,True,False,False,False,False,False,True,28,2.95,993,426,567,42.9,0.07,2.36,-1.65,10.6,-20.2,-52.78,-0.05,-0.44,-0.53,31.82,1.47,10.59,10.02
456,2026-07-07T23:31:44.590087+00:00,20260707_233144,0.08,100.0,1.08,19,14,4.22,1.54,1,45,10,17,80,10,31,13,3,5,0.54,44,18,4.47,1.02,False,False,True,False,True,False,False,18,2.41,2791,1622,1169,58.12,0.06,1.47,-1.89,12.5,-11.31,-113.18,-0.04,-0.95,-1.14,65.73,-1.53,9.02,28.17
457,2026-07-07T23:32:03.972679+00:00,20260707_233203,0.08,100.0,1.08,11,24,0.55,2.37,2,41,17,8,59,8,32,11,5,7,1.52,27,19,1.83,0.75,False,False,True,False,True,True,False,25,1.42,1662,988,674,59.45,0.06,1.3,-1.77,9.04,-17.28,-93.77,-0.06,-0.79,-0.95,55.64,0.24,5.59,16.78
458,2026-07-07T23:32:03.972736+00:00,20260707_233203,0.08,100.0,1.53,12,20,0.1,2.84,2,37,13,18,56,12,35,9,5,18,1.97,36,9,2.55,1.29,True,True,False,True,True,False,False,25,2.15,1819,989,830,54.37,0.13,1.5,-1.49,11.23,-11.31,-57.01,-0.03,-0.48,-0.58,48.94,0.61,6.44,18.36
459,2026-07-07T23:33:58.352857+00:00,20260707_233358,0.08,100.0,2.43,15,10,0.64,2.15,0,32,18,17,60,11,33,13,1,12,1.46,43,10,3.94,2.24,False,False,False,False,True,True,False,19,2.89,4266,2340,1926,54.85,0.07,1.8,-2.04,17.38,-18.21,-995.16,-0.23,-1.0,-10.05,87.69,-5.4,10.72,43.06
460,2026-07-07T23:33:58.352958+00:00,20260707_233358,0.08,100.0,2.39,18,17,2.4,1.86,2,23,13,8,37,11,24,15,3,18,1.11,23,10,4.24,4.69,False,False,True,False,False,True,True,24,1.34,2126,1105,1021,51.98,0.05,1.93,-2.0,17.38,-10.52,-960.3,-0.45,-0.97,-9.69,68.93,-3.07,13.83,21.46
461,2026-07-07T23:33:58.352975+00:00,20260707_233358,0.08,100.0,1.37,18,19,1.83,1.74,0,39,15,11,37,10,38,14,0,19,0.86,29,14,4.5,2.47,True,True,False,False,True,True,True,14,2.94,5985,2987,2998,49.91,0.1,1.85,-1.65,12.88,-20.88,-995.04,-0.17,-1.0,-10.04,78.67,-4.77,9.76,60.41
462,2026-07-07T23:34:35.744518+00:00,20260707_233435,0.08,100.0,1.31,13,12,1.78,2.66,0,26,12,9,43,11,25,23,3,16,2.06,40,13,1.36,2.95,True,True,False,False,True,False,False,20,1.26,3713,1678,2035,45.19,0.11,2.33,-1.72,10.88,-19.74,-950.8,-0.26,-0.96,-9.6,68.47,-3.95,13.66,37.48
463,2026-07-07T23:34:35.744577+00:00,20260707_233435,0.08,100.0,2.57,13,15,3.43,2.68,2,46,16,11,43,12,21,11,3,5,2.48,34,15,3.74,4.89,False,True,True,False,True,False,True,24,2.77,3731,1945,1786,52.13,0.05,1.59,-1.64,12.32,-18.63,-995.07,-0.27,-1.0,-10.04,71.82,-3.43,10.42,37.66
464,2026-07-07T23:38:07.167842+00:00,20260707_233807,0.08,100.0,1.47,14,21,2.38,2.3,3,38,13,18,35,11,23,11,2,18,1.09,39,21,3.89,3.12,True,False,True,False,False,False,False,15,2.88,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,2026-07-07T23:38:07.167901+00:00,20260707_233807,0.08,100.0,2.79,16,28,2.35,1.67,2,33,16,16,34,8,31,13,4,16,1.39,40,15,4.17,3.05,True,True,True,False,True,False,True,11,1.94,4002,2077,1925,51.9,0.08,1.67,-1.63,11.99,-20.37,-985.98,-0.25,-1.0,-9.95,69.53,-3.12,11.38,40.4
466,2026-07-07T23:39:54.947549+00:00,20260707_233954,0.08,100.0,1.53,17,23,2.06,2.09,1,28,8,14,33,11,39,7,1,9,2.08,43,14,2.07,2.54,False,True,False,False,True,True,False,10,1.65,3509,1822,1687,51.92,0.03,1.46,-1.51,13.48,-16.43,-995.01,-0.28,-1.0,-10.04,75.95,-4.09,6.03,35.42
467,2026-07-07T23:39:54.947596+00:00,20260707_233954,0.08,100.0,2.71,12,25,1.23,2.6,2,30,19,15,57,11,22,6,2,10,1.29,44,7,0.79,3.77,True,False,True,True,True,False,True,23,1.69,3063,1520,1543,49.62,0.03,1.41,-1.33,13.51,-18.63,-989.87,-0.32,-1.0,-9.99,65.48,-2.88,5.77,30.92
468,2026-07-07T23:39:54.947612+00:00,20260707_233954,0.08,100.0,2.08,10,18,3.88,2.49,1,46,16,8,58,8,25,16,2,9,1.28,41,7,4.92,1.16,True,True,True,True,True,False,True,26,2.63,5037,2889,2148,57.36,0.09,1.5,-1.79,13.83,-21.32,-989.27,-0.2,-1.0,-9.99,71.88,-2.64,9.9,50.84
469,2026-07-07T23:39:54.947624+00:00,20260707_233954,0.08,100.0,1.21,11,21,4.03,1.69,3,47,9,11,72,9,33,14,5,14,1.4,21,17,2.67,4.71,False,True,True,True,False,False,True,28,1.17,3298,1640,1658,49.73,0.03,1.77,-1.69,12.65,-8.23,-994.28,-0.3,-1.0,-10.04,81.07,-5.19,12.54,33.29
470,2026-07-07T23:39:54.947636+00:00,20260707_233954,0.08,100.0,2.4,19,16,2.39,2.78,2,32,10,19,33,12,39,14,2,10,1.87,31,19,4.21,4.52,True,False,False,False,True,False,False,27,1.23,1175,633,542,53.87,0.29,2.36,-2.13,10.06,-14.49,1622.29,1.38,1.64,16.38,41.27,2.96,12.4,11.86
471,2026-07-07T23:39:54.947665+00:00,20260707_233954,0.08,100.0,1.41,14,23,4.15,2.35,2,32,5,19,20,8,32,9,1,7,2.51,33,20,4.41,1.15,True,False,True,False,True,False,True,18,1.24,3775,2040,1735,54.04,0.06,1.37,-1.48,13.51,-18.63,-988.34,-0.26,-1.0,-9.98,64.25,-2.01,5.97,38.11
472,2026-07-07T23:39:54.947680+00:00,20260707_233954,0.08,100.0,2.56,15,17,2.51,2.35,3,22,12,18,43,11,34,10,2,15,0.94,36,15,1.24,3.36,True,True,False,False,True,True,False,25,2.31,3094,1587,1507,51.29,0.02,1.65,-1.7,11.4,-21.72,-995.14,-0.32,-1.0,-10.05,87.38,-5.91,9.03,31.23
473,2026-07-07T23:39:54.947697+00:00,20260707_233954,0.08,100.0,1.18,10,19,0.85,1.81,1,29,8,13,80,12,22,18,0,18,2.62,40,9,2.18,0.59,True,False,False,True,True,False,True,30,1.03,5608,3556,2052,63.41,0.09,1.15,-1.74,13.83,-10.33,-992.07,-0.18,-1.0,-10.01,78.46,-2.71,5.68,56.61
474,2026-07-07T23:39:54.947708+00:00,20260707_233954,0.08,100.0,1.15,10,17,3.13,3.0,0,25,19,15,41,7,27,12,0,11,1.31,35,14,1.01,3.51,True,False,True,False,False,True,False,18,2.46,3198,1555,1643,48.62,0.08,1.74,-1.49,13.48,-20.88,-967.28,-0.3,-0.98,-9.76,54.1,-1.3,8.83,32.28
475,2026-07-07T23:39:54.947720+00:00,20260707_233954,0.08,100.0,2.63,10,28,3.45,2.91,3,40,12,13,52,11,36,13,1,5,1.54,29,11,1.77,4.99,True,False,True,False,True,True,True,14,1.85,1592,828,764,52.01,0.02,2.02,-2.15,14.08,-21.24,-949.36,-0.6,-0.96,-9.58,77.59,-4.4,11.8,16.07
476,2026-07-07T23:39:54.947732+00:00,20260707_233954,0.08,100.0,2.47,16,12,1.41,2.42,1,22,6,18,71,10,38,15,2,8,1.52,28,9,2.14,3.13,True,True,False,False,True,True,True,24,2.53,3937,2055,1882,52.2,0.11,1.79,-1.72,12.88,-21.24,-952.64,-0.24,-0.96,-9.62,69.29,-3.02,12.6,39.74
477,2026-07-07T23:39:54.947743+00:00,20260707_233954,0.08,100.0,1.15,20,23,4.53,2.98,0,28,17,18,53,9,36,23,0,18,1.27,43,10,1.13,0.51,False,True,True,True,False,True,True,16,1.36,4705,3023,1682,64.25,0.06,1.17,-1.92,12.86,-18.63,-995.06,-0.21,-1.0,-10.04,63.82,-0.4,4.88,47.49
478,2026-07-07T23:39:54.947755+00:00,20260707_233954,0.08,100.0,2.48,15,23,2.11,2.55,3,25,17,15,51,10,22,21,1,5,0.55,23,17,0.6,4.83,True,False,False,True,True,True,True,14,2.32,1854,936,918,50.49,0.21,2.67,-2.31,11.53,-20.37,-173.18,-0.09,-0.17,-1.75,52.68,-0.42,17.26,18.71
479,2026-07-07T23:39:54.947765+00:00,20260707_233954,0.08,100.0,1.14,14,23,3.76,2.98,2,26,7,16,51,9,24,19,0,16,2.04,43,14,4.87,3.16,True,True,False,False,False,True,False,17,1.38,3091,1351,1740,43.71,0.02,2.22,-1.69,17.38,-20.37,-995.0,-0.32,-1.0,-10.04,81.47,-6.16,11.67,31.2
480,2026-07-07T23:39:54.947776+00:00,20260707_233954,0.08,100.0,2.29,16,10,0.29,1.59,2,49,8,20,48,11,33,9,2,12,2.76,40,15,3.01,1.45,True,False,True,True,True,True,True,21,1.16,4177,2338,1839,55.97,0.11,1.4,-1.54,12.5,-19.81,-952.95,-0.23,-0.96,-9.62,47.63,0.8,7.08,42.16
481,2026-07-07T23:39:54.947789+00:00,20260707_233954,0.08,100.0,2.11,16,10,1.12,2.32,3,30,7,14,30,11,21,23,1,9,1.82,42,19,2.54,1.66,True,False,True,True,False,False,False,24,1.85,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,2026-07-07T23:39:54.947799+00:00,20260707_233954,0.08,100.0,1.4,19,21,0.88,2.76,3,40,19,12,73,12,38,16,1,6,2.78,35,9,0.79,4.74,True,False,False,False,False,False,True,23,1.79,549,261,288,47.54,0.09,2.23,-1.86,10.37,-20.37,-461.83,-0.84,-0.47,-4.66,33.14,1.72,11.5,5.54
483,2026-07-07T23:39:54.947810+00:00,20260707_233954,0.08,100.0,2.79,11,25,2.87,1.83,0,27,6,16,29,7,22,15,1,7,2.01,43,10,3.47,0.62,True,True,False,True,False,True,True,18,2.04,3868,2589,1279,66.93,0.05,1.17,-2.22,17.38,-21.16,-995.34,-0.26,-1.0,-10.05,78.46,-2.21,7.53,39.04
484,2026-07-07T23:39:54.947820+00:00,20260707_233954,0.08,100.0,1.47,18,24,2.52,2.66,2,27,10,8,74,11,28,7,3,5,2.22,39,11,1.9,2.54,False,True,True,True,False,True,False,22,1.09,2869,1478,1391,51.52,-0.01,1.22,-1.32,13.48,-9.46,-995.13,-0.35,-1.0,-10.05,66.47,-2.75,6.21,28.96
485,2026-07-07T23:39:54.947830+00:00,20260707_233954,0.08,100.0,2.85,20,13,3.95,2.96,0,35,13,8,61,10,32,8,4,14,0.86,36,17,2.72,4.7,False,False,False,False,False,True,False,24,2.83,1177,615,562,52.25,-0.05,1.6,-1.86,17.38,-19.74,-943.16,-0.8,-0.95,-9.52,70.55,-3.37,7.25,11.88
486,2026-07-07T23:39:54.947840+00:00,20260707_233954,0.08,100.0,2.24,15,15,1.29,2.7,2,42,10,9,66,7,38,16,2,19,1.48,26,18,1.43,2.46,True,False,True,True,False,False,True,28,1.6,1669,862,807,51.65,0.05,1.94,-1.96,13.51,-20.88,-908.51,-0.54,-0.92,-9.17,55.88,-1.16,11.86,16.85
487,2026-07-07T23:39:54.947850+00:00,20260707_233954,0.08,100.0,1.38,14,17,2.49,1.75,0,26,20,19,70,7,29,23,3,17,1.03,38,8,2.47,3.56,True,True,False,False,True,True,False,30,2.76,3809,1707,2102,44.81,0.08,2.45,-1.85,11.57,-21.24,-990.38,-0.26,-1.0,-10.0,80.82,-5.88,14.61,38.45
488,2026-07-07T23:39:54.947861+00:00,20260707_233954,0.08,100.0,2.97,15,26,1.63,2.99,1,38,11,16,76,8,27,20,3,5,1.08,38,18,1.99,4.35,False,False,False,True,True,True,False,18,2.35,2153,1024,1129,47.56,0.03,2.52,-2.23,14.08,-18.63,-976.19,-0.45,-0.99,-9.85,88.92,-6.73,14.42,21.73
489,2026-07-07T23:39:54.947871+00:00,20260707_233954,0.08,100.0,2.38,17,15,2.98,1.86,0,48,12,14,58,12,30,18,4,13,1.36,34,14,3.19,3.41,True,False,False,True,False,True,False,17,1.21,1421,711,710,50.04,-0.11,2.0,-2.22,11.99,-21.72,-988.14,-0.7,-1.0,-9.97,91.88,-6.89,14.11,14.34
490,2026-07-07T23:39:54.947882+00:00,20260707_233954,0.08,100.0,2.42,20,22,1.39,2.47,2,41,6,12,36,10,30,23,5,17,0.83,32,9,3.24,2.13,False,True,True,False,False,False,True,16,1.67,2049,1110,939,54.17,0.01,1.84,-2.15,13.51,-11.64,-974.97,-0.48,-0.98,-9.84,74.91,-3.65,17.45,20.68
491,2026-07-07T23:39:54.947892+00:00,20260707_233954,0.08,100.0,1.16,13,28,4.86,2.58,2,25,7,18,48,8,33,14,2,9,0.74,42,10,1.6,4.51,True,True,True,True,True,True,True,11,1.89,3181,1446,1735,45.46,0.03,2.24,-1.81,12.88,-21.24,-995.11,-0.31,-1.0,-10.04,91.39,-7.38,10.02,32.11
492,2026-07-07T23:39:54.947903+00:00,20260707_233954,0.08,100.0,1.63,13,17,0.21,1.72,3,43,12,11,72,12,39,13,1,15,2.52,27,12,1.88,1.46,False,False,True,True,False,False,True,30,1.61,885,470,415,53.11,0.04,1.64,-1.76,17.38,-9.36,-712.85,-0.81,-0.72,-7.2,49.67,-0.02,8.76,8.93
493,2026-07-07T23:39:54.947913+00:00,20260707_233954,0.08,100.0,2.35,14,21,2.7,2.08,2,34,13,19,46,7,37,8,2,5,0.98,34,9,4.11,1.29,False,False,False,True,False,False,False,23,1.39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,2026-07-07T23:39:54.947921+00:00,20260707_233954,0.08,100.0,1.22,14,21,3.31,2.9,2,22,11,11,28,11,34,6,3,12,2.28,30,13,0.99,2.94,False,False,False,False,False,True,False,14,1.81,615,300,315,48.78,-0.08,1.35,-1.46,11.49,-18.47,-806.93,-1.31,-0.81,-8.15,65.33,-3.2,4.68,6.21
495,2026-07-07T23:39:54.947933+00:00,20260707_233954,0.08,100.0,2.41,13,16,4.42,2.14,2,28,11,16,51,7,21,11,0,7,1.81,23,20,3.46,2.42,False,True,False,False,True,True,True,21,2.35,3663,1937,1726,52.88,0.05,1.83,-1.95,17.38,-17.28,-995.01,-0.27,-1.0,-10.04,80.44,-4.61,9.2,36.98
496,2026-07-07T23:39:54.947945+00:00,20260707_233954,0.08,100.0,2.33,10,28,1.47,1.92,0,31,17,18,43,7,40,6,1,5,2.64,37,11,2.41,3.31,False,False,True,True,True,True,True,30,2.38,3741,1966,1775,52.55,0.04,1.48,-1.55,17.38,-18.21,-995.04,-0.27,-1.0,-10.04,60.48,-1.67,5.45,37.76
497,2026-07-07T23:39:54.947955+00:00,20260707_233954,0.08,100.0,2.6,16,24,0.26,1.59,0,36,15,17,37,8,35,10,3,20,2.37,23,21,1.64,0.5,True,False,False,False,True,True,False,25,2.82,2247,1509,738,67.16,0.13,1.12,-1.89,11.13,-21.72,-672.06,-0.3,-0.68,-6.78,33.52,4.68,5.39,22.68
498,2026-07-07T23:39:54.947966+00:00,20260707_233954,0.08,100.0,2.15,18,29,1.69,2.88,1,31,11,14,79,7,24,7,2,17,0.59,43,19,3.27,3.53,False,False,True,True,True,True,True,22,2.2,5010,2634,2376,52.57,0.08,1.36,-1.35,12.88,-19.74,-993.93,-0.2,-1.0,-10.03,83.03,-5.03,6.64,50.57
